Date,Stars,Comment,Sentiment
13/10/2016,1,uber charges me twice every time i request it it charges me immediately after the end of the trip and it deducts money from my account again a few days later ive lost so much money because of this and im not happy at all,worst
12/10/2016,1,i have been charged multiple times now for rides i have not taken  and every time i try to resolve the issue im never able to get a hold of anybody and nobody contacts me back it is more of a scam then a service,worst
10/10/2016,2,too many issues signing up  had to email someone twice because no clear understanding of issue  then after i got that fixed ran into another problem  says use the app if you have problems completing information on this web page  had the app before but it didnt function properly  yuck,worst
08/10/2016,1,this is not the way to charge anything i did not get any notifications for extra surge charges on my applications as well as i want my money back otherwise i will have to go to the consumer forum to fix this issues as you people are charging unnecessary charges to the customers without any prior information though i have personally talk to driver and he was standing at lig square which is only 15 kilometer away from pickup locations,worst
08/10/2016,1,cincinnati uber was horrrble i dont ever want to ubet in cincinnati,worst
08/10/2016,2,now ive got you recently i was billed 27 for a  14 quote and you told me i agreed to the price surge even though i was sure i didnt tonight i booked a cab in manchester with a 1214 quote and he was 8 minutes away when he was 2 minutes away the quite suddenly became subject to a x 17 surge price and had i not seen it and got in the cab i would have been charged accordingly there is no way this is legal altering a quote last minute as you did last time to tell me i was wrong i have 2 witnesses before you dare argue this is a con it will be posted on facebook and i will be contacting trading standards if a price surge is in effect it has to be applied at the time of booking not surreptitiously afterwards disgusting practice,worst
06/10/2016,1,i use uber  frequently but this last time i was accused by a white driver that her property was stolen from her car uber contacted me to tell me my account had been canceled i tried to contact uber but they never replied back,worst
03/10/2016,1,former uber partner drivers review worst experience driven with uber i never ever suggest to anybody to drive with uber theyre more depends on rating system if your rating goes down you will be fired and you will be behind the bills they dont care uber made the system in favour of the customers not the drivers who providing the safe ride in frustrating situation moreover uber making the money not the drivers if you calculate the earnings you made you will be on minimum wage so my advice to every newcomer dont finance the car to join uber better than do something else dont go to uber my zero star to uber,worst
03/10/2016,1,uber ripped me off applied surge charge of 22x the fare but there was no prior notification of this in the app i was not informed and did not grant permission for this the app only showed a fare estimate of 79 i got home to find that a taxi journey that always costs me around 79 had cost 2250 already charged to my card and i had no means of recourse in the app i had to go onto their website to file a report a serious issue with you driver case to get to a human and they didnt read anything of what i had written  just robotic copy and paste answers i threatened to take it further and finally got the surge charge refunded but they said it would be a onetime gesture only so this could happen again and id simply be screwed they made out that they were doing me a massive favour and i was just lying about not being notified of the surge fare_x000d_the next day today bizarrely i got an email through hi xxxx to ensure your security we have reset your password to log into uber you will need to choose a new password_x000d_then when i try to reset this i get the following something went wrong there has been an error and we are currently looking into it_x000d_however others can log into their accounts using this same computersame ip i then checked the app and it was not accessible to me either so they have killed my account it seems because i demanded my money back its fine by me because there wasnt going to be a next time anyway but what a crooked horrible company avoid,worst
01/10/2016,1,ive only been driving with uber for a couple of weeks in my spare time so far my experiences with the riders has been great but uber now claims that my customer rating are low 46 and that i have only picked up 94 of the fares offered which is not true ive accepted every single fare that popped up on my phone and you as a driver have no way to look at your actual customer ratings yourself so now it seems that ive been suspended until i pay to take a 3 hour online course,worst
01/10/2016,1,my friends and i 4 females were leaving oracle arena in oakland california after a concert to go back to our hotel we waited 1 hour and watched him pass us and several times before he actually stopped we got on the freeway and rode for about 5 mins and he said we cancelled the ride we hadnt cancelled at all he pulled off the freeway under a dark bridge surrounded by abandoned buildings and said get out because he wasnt insured it was about 1 am we begged and pleaded to take us to a place populated with lights and offered to pay cash,worst
29/09/2016,1,we caught our uber driver stealing our phone in las vegas uber did nothing to resolve the situation and then they sent us an email stating they investigated and the case was closed please take lyft or a taxi,worst
27/09/2016,1,after giving 1000 rides for uber i was deactivated fired for low ratings which is 46 i was told to take a online course which i had to pay for to be reinstated forget that uber thinks that all their riders are sober sane and kind people well theyre not i put up with so much nonsense for a 4 ride i should write a book uber never talks to a driver if a driver has a problem its  outta luck time uber hides behind a computer and never communicates directly with any driver they take whatever a riders says at face value no questions asked i think there should be a class action lawsuit for firing without cause how could a company hire and fire hundreds of employees a week pay averages out to 12 to 15 dollars an hour you pay gas and maintenance on your vehicle and car washes are not cheap riders what do you want because a safe ride from point a to point b is all youre paying for,worst
27/09/2016,1,when i arrived at spokane wa i was highly recommended to utilize uber when i scheduled my appointment via their app the price was quoted anywhere from 1115 when you use their app you dont know what you are being charged until 5 mins after you leave the car when i got the shock of my life 5346 to travel 15 mins way way more than a cab i was told i was charged 41 surcharge and that i was supposed to have been informed of this so upset with uber that i have vowed to never use them ever again and will tell all my friends coworkers etc of my upsetting experience to add i had to tell the driver to cut off the meter and get my own bags out of the trunk absolutely unacceptable,worst
27/09/2016,1,i used uber for the first time on saturday morning  240916 after my friend booked me a taxi via her phone i had never heard of the company before as i dont use many taxis i wasnt aware at the time of booking  payment is taken the taxi driver asked how much i had been quoted online as i was leaving didsbury manchester to prestwich the taxi meter was set at â375 and he stated the journey was approx 20 miles i felt confused at the time as the driver appeared to be questioning how i was going to pay i informed him i didnt have money and therefore he would have to stop at an atm he took me the longest way home and i was charged nearly â54 for the journey,worst
26/09/2016,1,ubers customer accounts has been hacked and they are not reporting it to their customers this will show up when you start getting unexpected charges on the credit card you listed on your account you may get a receipt in your email for a trip or even uber eats in another state where you havent traveled on uber eats they can actually order food and have it delivered and the total bill will be charged to your credit card we had 2 for over 80 since uber has no efficient way to contact their customer support you may have to get creative to get their attention by sending messages through their help system if you are an uber user you should consider changing your password immediately and possibly closing your account altogether of course you cant just do this simply and easily again you have to find a way to send them a message,worst
26/09/2016,4,i love uber and it has it made it really convenient to get around  my only issue is their receipts are like 4 pages long  it is not necessary  i travel for business and we need to expense these  cant they make them one page please,best
25/09/2016,1,today i took an uberx from where i live to the port of boston after the ride back i noticed that the ride back cost me nearly 800 and that i was charged 2200 for the way in and then another 1100 because the driver indicated we were a group of 5 i asked a revision from uber and they just ignored my request after another email they continued ignoring my request and indicated they had solved my problem im now trying lyft shame on you uber,worst
23/09/2016,1,i left my cell phone in an uber and i was unable to contact the driver because of it uber customer was terrible and kept telling to call the driver eventually i changed the phone number associated with my uber account so i could log in and call the driver but there was no phone number or option to call him the app told me to input the number i explained this to customer service and they responded sorry you lost something the best thing to do is to call your driver really same answer 3 times,worst
23/09/2016,3,we were in florida for the past week  we dont drink and drive so we used uber on any evening we were going out  half of the drivers men were wonderful  knew their way around friendly awesome people  the other half women didnt know where they were didnt speak english depended on me for directions charged me extra because they got lost several times  this is not a sexist comment for i am a woman  we are not sure we will continue to use uber  the cost is less than a taxi but the frustration isnt worth it  uber needs to make sure whomever they hire actually knows the area where they are working  awful when youve been out having a good time and then have to do your own work to get back to your hotel  stupid freaking drivers  dont drive it you dont know where you are  common sense,average
21/09/2016,1,i am shaking as i write this post i had to pull over to gather my thoughts as i was driving west on century just outside the airport an uber driver black prius i believeor something similar turned right on to century directly in front of me and another car we both slammed on our breaks and swerved to the left to avoid an accident as he approached my right side he rolled down his window and gave me the middle finger while yelling at the top of his lungs saying  you go back to your country im sorry i was born and raised in la i have white skin with blue eyes my son has blonde curly hair do we stand out as foreigners even if we did would that be a bad thing,worst
20/09/2016,1,i heard some great things about uber and when a friend recommended using it i seen no reason not to give it a try the trip by cab would have been approximately 5000 but i was quoted between 2630 by uber so i asked for one it was a 145 mile trip one way while waiting a message came up asking if i wanted to use surge x4 i had no idea what this meant there was no one to ask and it flashed up so quickly that i just said yes ,worst
20/09/2016,1,on 942016 i dropped off a rental truck in arizona at an open well lit location i requested an uber ride and within 3 minutes he drove past me and then cancelled the ride i then requested another car which just drove past me i finally had to walk to a convenience store after my phone died and call a real taxi who promptly showed up and took me home i complained to uber about each driver and only after 3 emails for each driver did my complaint actually get read so i deleted the app and will not use these losers again they did give me a worthless 40 credit i mean a credit for a car service that leaves you hanging has no value why am i so mad i am handicapped and walk with a cane should have just called a real cab to begin with,worst
16/09/2016,1,i have a free ride at uber and wanted to avail it for the first time the stupid driver cancelled the ride when i was already in it it was only then when he checked my destination and began to cancel it was irritating because im on a rush the other thing is he consumed my free and charged the ride i didnt take i saw my 200p worth of free ride was gone on my uber account and the liar put a 100 consumption on the cancelled trip he indicated i have used it what a liar,worst
16/09/2016,1,was trying to sign up as a driver started filling forms on website at one point when i gave up address phone email a very next page broke and ask for a background check consent form i have no objection to give this consent but where is this form when i clicked take a photo of your consent a message said something like uber sent a copy of the form to you never did,worst
15/09/2016,1,when i retired i applied to uber as a delivery person just starting in my area and a driver many emails later from many different people they said they did not choose to partner with me due to my background report which i have a copy of that says no issues suffice it to say i have been a good citizen for many many years  no marks on my license no crazy behaviors that would get me in any trouble i raised two nice kids and am a grandparent could it be my age no matter im driving for lyft and had zero issues at all signing up with them or driving with them uber will ultimately fail and i cant wait to see it,worst
15/09/2016,1,driver on the app was driving around in circles for 25 minutes while i was calling him and text him once with the name of the place to pick up so hed know what to look for no answer from the text or multiple phone calls when you try to contact uber its no point the website has no contact info for the company will never use uber this is unacceptable,worst
15/09/2016,1,i would never recommend it to anyone i had a very bad experience with uber leasing and i will not suggest anyone to go for it i thought its a very good idea to lease it from them i applied i got approved and once again i gave a thought for couple of days to take it or not meanwhile i was getting email and text messages from uber you have a week left after that you dont get it you need to reapply after my days expired i went and asked and they said we can give it for you and they were so nice while giving the car they took 250 nonrefundable deposit from me and after 2 days gave me the car,worst
13/09/2016,5,i received an impeccable service transfer from jfk airport to the hotel 5th avenue in manhattan and subsequently on return punctual professional drivers highend vehicles and exceptional treatment,best
13/09/2016,1,you have to be kidding i was here waiting and the drivers car drove right past us i am not paying for this cancellation i literally chased this guy down there street and he said too bad and cancelled my ride then uber charged me 5_x000d_show quoted text,worst
12/09/2016,1,really disgusting this is the condition of national capital region the biggest frustration people facing here is conveyance and moreover traffic nobody is hell bothered about 910 hours of jobs extending to 12 13 14 15 hours and so on _x000d_a person going to office or market thinks to book uber ola the first question the driver asks is drop kaha ka hai ie where is your drop location whereas its clearly mentioned in ubers rule book that the driver is not suppose to ask the drop location not a big deal the rules are as fake as the company is after waiting for 1015 minutes either the driver switches his mobile off or standing at one position he will say that i am not able to track your location or even he will just sit over it and cancel the trip after 15 min with no intimation this is not something that happens once or twice a week this is something that happens twice thrice a day then for all the cancelled trips they will deduct 80 per trip now if a person doesnt have the time to write them the incidence happened they will not even return the money back_x000d_even after my last complain to uber i attached the screenshots and sent them these people apologized and gave me vouchers to close the matter and said that this will not happen again but what next everytime i should write them such detailed mail so that they pay attention to this they dont even have a customer care moreover the driver has the guts to say that jao kar do complain or okay jisse kehna hai kaho because what worst just that they will not get the days incentives nothing more then that everybody is just into money printing business and who is the sufferer just the common man_x000d_frustrated person at last when goes to an auto wala so either he will be on strike or he asks for money as per his choice because there are no rules nobody is there to check why is the common man working so much just to get frustrated and depressed for he is helpless for so many things and at last he should be happy that he has money to get admitted in a branded hospital anybody in india can strike for any non sense thing demanded what should a common man do leave all his work and strike for the thousand things that he has to face because of wrong people into business what is the government doingmeru and mango are out of business because of uber and ola if this will be the case the day is not far off that even uber and ola will be out of business,worst
11/09/2016,1,i was using uber for a while i needed to get to work 2 drivers canceled on me you cannot reach any customer service officer i will try my luck with lyft,worst
10/09/2016,1,uber is the biggest piece of  company they have promised to send my lost now stolen phone since 82616   i have been stood up by the uber driver that had it and uber as a company has promised multiple dates to have my phone all unsuccessful they refuse to respond to any of my responses they are a horrible ing company that hires only people with zero morals and zero care for true customer concern i will be calling action news with consumer affairs,worst
09/09/2016,2,i am a driver with uber and my account was put on hold today 9816 because they said i got a complaint on safety and a passenger said i was under the influence first of all i rarely ever drink and i do not drink and drive and i take my job with uber seriously 95 of my rides on the weekend are riders who are drunk and my car can still smell like it when they get out i let uber know this and that i was completely offended from their accusatory email they sent me it isnt right how uber automatically believes the rider and they treat their drivers like crap this is completely false and a lie and as of right now i cant drive i have never been in an accident and i also never had an interaction with the police for being under the influence i am so mad right now i do not like how uber treated me is there anything else i can do,worst
02/09/2016,1,their pos survey vehicle causes 460000 damage to my truck  they do not have insurance  so you mr driver get your arse sued  welcome to uber  michael hung thai pham the subpoena is on its way  you will need a lawyer  still love uber  ciao,worst
31/08/2016,1,uber should be shut down immediately  taking advantage of  illegal drivers and the one call usa government let them operating illegally as we understand using drivers like slave working driving for almost free with no h tag license and commercial insurance as we know the government got their cut of money whats funny i see cheap customers paying 300 to 500 and they still complaining uber go to hell,worst
28/08/2016,1,first day using uber great experience retired marine drives us 5 miles ,worst
28/08/2016,1,i signed up with uber to become a partner two weeks ago after the documentation was approved and went to their 101  course they state that the partner rating does get counted until 500 trips you start with 5 then it fluctuates after 53 completed trips with 23 5 star ratings my account is deactivated until i complete another bs course that i had to pay for people dont always leave a review,worst
28/08/2016,1,my upfront price was 4456 last night when i got out of the car at my destination i woke up this morning to at price of 7171 i did not authorize that amount i wish to be refunded and to have my account closed i will not tolerate shenanigans i will also write a review about this incident and i will look for a class action law suite against uber_x000d_thank you in advance_x000d_broadway photographer james t rainey,worst
27/08/2016,1,ive been a uber driver since last year and i just had worst experience ever they had put an hourly incentive from 819 friday up to 821 1000 pm to 1200 mn for 20 per hour and 1200 am to 200 am for 22 per hour they had a link once you click opt in theres nothing you need to do to have that hourly guarantee so i tried it and made sure i covered that time now the night of the 820 guess what they didnt pay me for the difference they only paid 5295 which supposed to be minimum of 84 plus what i made before 1000 pm they keep on saying i didnt know there was an hourly guarantee which is bunch of  told them to fix and they never paid me watch out drivers i didnt sleep until 2 am just to get this guarantee only finding out they wont pay me whoever is doing uber quit and join lyft hopefully is better if we can get together and boycott uber were working hard with our car gas mileage for what for a 320 trip you spend more than what you should earning,worst
27/08/2016,2,i been driving for uber only part time pick up people on the way home or from work to do this full time you have to be silly if you calculate correctly its not worth i am usually lucky and transport respectful people but it still happens that crooks get in between i had this young girl that everything matched name destination she even confirmed she works at the place day later i see i made zero  for that trip of course uber did not inform me about any problem maybe hoping that i will overlook it turned out the girl just pretended she never took the ride and what can you do as other people state here uber will not protect you both side on as passenger or driver is the philosophy of the uber ceo if someone read about him he will understand would be nice if the gov would step in on corporations and monitor those better for consumer protection otherwise corporations will do whatever they want,worst
25/08/2016,5,i took an uber ride today and accidentally left my phone inside the car thank god that the taxi driver is honest enough to return it there are still a lot of honest drivers out there thank you mr  god bless you,best
25/08/2016,2,houston is so so i say 3 stars_x000d_you can take them but never get a pick up it is not safe_x000d_also the charges are all over the place_x000d_denver no  no stars_x000d_i had an idiot that could not find me in denver yet charged me 500 for his mistake_x000d_we need lift  i miss limo companies  they were  but safe and a real biz,worst
24/08/2016,1,monday evening 082216 myself my husband sister and brother inlaw contacted uber via the mobile app upon doing so we were quoted a 80 ride with possible surge increase however the app did not in detail describe or calculate the total so i agreed with ignorance assuming that it could not be more than a few extra bucks later informed by uber that their uber drivers were in high demand however that isnt something i would know so i cannot say why the surge was even there i dont travel to the city often or for that matter do so during large events upon traveling from n clark to the western suburb of lombard il not only did our uber driver victor take a longer route than what we suggested he then charged us a whopping 30027 for the ride thats a 39 increase against the normal rate i cannot say how that is even feasible how that is even logical or where they could calculate such an amount ,worst
23/08/2016,1,i tried to log in to uber i have only one email address and always use the same password for low level security websites like this i got an error message that was two weeks ago i have tried to contact uber on multiple occasions first i had to go to google to find their phone number then after hours of trying to get someone on the line i finally got a human he answered everything but my questions and after 20 minutes finally confessed he could not help me reset my password said i had to write an email to supportubercom,worst
22/08/2016,3,when i saw an ad online for the soon to be uber delivery service i was intrigued enough to sign up what i did not know is it would take two days to sign up i started at home taking pictures of the documents they wanted and sending them four hours later pulling in for coffee the first text started for me to resend the pictures then hours later at my volunteer job i was doing it again even when i got home this continued into the night with emails as well just how many times do you need to send the requested pictures until your account goes from pending to activated its not that i dont have patience its just multiple communication can become irritating and annoying it took three days  after angry communication from me to them to please stop to find out it was multiple computer generated messages have patience if you want to try and sign up with uber and dont have a temper like i do,average
18/08/2016,1,as a driver i was assaulted by a couple guys uber failed to help me out as a driver totally took the farers word who was extremely drunk kicked a dent in my car after trying numerous times to send in pictures uber app kept shutting down also 2nd time with same results with same thing they dont take care of their drivers,worst
18/08/2016,1,i attempted to sign up as a driver about a month ago the laws in my state are such that my insurance card gets rejected i was asked to supply additional documentation which i did on multiple occasions i have chatted with 4 or 5 agents who all supposedly rectified the problem yet after a month i am still not approved and still have the same issue with my insurance on the last chat i was on hold for about 7 minutes while the agent corrected my problem before he came back i was disconnected this company does not have the ability to serve all geographical markets they are not equipped to deal with statespecific issues and their customer service agents obviously have no idea what theyre doing they have wasted too much of my time,worst
16/08/2016,1,they dont communicate and you cant contact themi closed my account and they did  it seems_x000d_butt  they are still emailing me and i cant get them to stop_x000d_think about your exit before you enter into a relationship with this companyyou keep asking and i keep saying_x000d_remove me from your system_x000d_now_x000d__x000d_sent from my iphone_x000d_on aug 25 2016 at 129 am uber etubercom wrote_x000d_you havent made money with uber in a week_x000d_we noticed you have a document that has been expired for a weekanything we can help with if you need any help or have any questions visit us at helpubercom and well be able to assist you_x000d_document_x000d_insurance id card httptubercomdins _x000d_expired 7 days ago_x000d_update_x000d_get help_x000d_view online_x000d_unsubscribe_x000d_uber technologies inc _x000d_1455 market street_x000d_san francisco ca 94103_x000d_privacy _x000d_terms,worst
14/08/2016,1,be careful as uber are charging surges without your approval when you complain they have no evidence you agreed to the surge but still charge the higher fare i think this is to combat the rise of juno who do not have any surge pricing check your receipts,worst
14/08/2016,1,from 911 august 2016 a total of 12 fares totaling 47641 which including foreign transaction fees were debited to my mastercard via my uber account for rides in and about montreal canada i live in perth western australia and never been to canada the length of my uber account password precludes the possibility of account compromise it appears something is amiss with ubers debiting of accounts and unacceptable intrusion into my account uber have refunded all of the fraud transactions and bank foreign transaction fees,worst
12/08/2016,1,im so sick of the  uber drivers rude and disgusting attitude we pay them and they have the nerve to have an attitude some of them have terrible driving skills to say the least i asked a couple drivers if i could go run inside a location and come right out and go back to my home address which is basically a round trip one of them told me yes i came out after literally one minute 30 seconds and his ass was gone like who does that that is super inconvenient especially when booking another uber just to get home in the middle of rush hour on top of that its 5 just to even get in the uber before you even pull off thats terrible,worst
12/08/2016,1,i have been working for uber as a driver for several months now and have never had a problem with them until now about 2 weeks ago while on my shift i picked up 2 really intoxicated females one proceeded to sit in the front passenger seat while on route to drop them off at their destination the front passenger refused to put on her seat belt and was very obnoxious she finally fastened her seat belt then said she felt like throwing up in the process she tries to yank my glove compartment open and kept messing with it to the point that she broke it after breaking my glove compartment she vomited all over the inside and outside of my vehicle,worst
12/08/2016,1,there is an uber driver here in st pete that is a drug user and dealer he offered me marijuana and or pills  he was high his eyes were glassy and glazedover he and his car had the stench of marijuana he also offered rides off the app and is a go between for an escort mark gukpm,worst
10/08/2016,1,the surge pricing is ridiculous my coworker and i went to a concert last night the venue has a designated uber dropoff and pick up spot so we went there after the concert to call for a ride come to find out that our driver was about a 15 minute walk up a muddy hill nowhere near the pickup site we were forgiving as we were just happy to have a ride until we got a receipt for 170 due to the surge pricing we were of course shocked since the ride to the venue cost 36 needless to say we will not be using uber ever again i work too hard to be robbed while trying to enjoy one night of fun,worst
10/08/2016,1,last saturday august 8 my husband and i get out the nrg stadium and walk to chachos to ask for an uber and i said to my husband if we dont find a taxi we can wait inside the restaurant but when i ask for one was fine i mean this was my fourth trip with uber and i was happy because 2 times i went to the airport for a charge of 53 us and the third trip was to nrg stadium for 41 us so i thought it will be similar because publicity always said that they charge per mile i am new with this application and now i have a charge of 560 usd for a 36 minutes trip this is crazy i am calling customer service so they can explain me how this works but they havent answer me so i call my bank so they can open an investigation to check if this can be legal this cant be right so be careful with uber dont trust them and dont get in the car unless you are sure how much they will charge you sorry about my english,worst
10/08/2016,1,my teenage granddaughter has a profile under my account and uber added select as a default option to her profile only this is not an option on my profile i never heard of it or was notified that it was added to my granddaughters profile they sent a small old honda and charged my account 3 times the rate and called it a select vehicle i had no clue what this was i looked it up on the web and its suppose to be a new luxury vehicle no authorization from me not selected by my teenage granddaughter and she was sent a small older uberx vehicle and i was charged 3 times the amount one trip was 95 to go 20 miles this trip usually costs 27,worst
10/08/2016,1,today i was overcharged on a trip and they posted a drop off different in my credit card i started in 6622 fernwood ct bethesda and was dropped off in my house  i was supposed to be charged no more than us 2300 but they charged me 5059,worst
09/08/2016,1,an uber was called to bring my friends home he heard them argue the entire way home its a friend that she was trying leave he then proceeded to pick the same girl up and take her to the airport as several of us told him not to take her because she was drunk,worst
08/08/2016,1,uber is literally looting its customers in the name of surged fares in pune after 630 evening whenever you try to book an uber cabfares are surged starting from 12 xavailable for minutes only it goes to 26x till 8 pm and that too in norm daysleave aside in rains even if there are cabs available in that area i dont understand its parameters of surging in a minute you see 12x surged fare and the next minute that fare expiresand you have to pay 24x people you can try it yourself simply cheating,worst
07/08/2016,1,my husband called me on 8616 at 130 in the morning as he couldnt get his uber account to work and needed a ride home he was outside of the nrg stadium leaving the guns n roses concert in houston texas i was tired sick groggy and had stayed home i saw that it said x 82 surge charge i honestly thought this was saying a percentage more as for example 82 percent of the trip say a few extra bucks worst case scenario my husbands ride will probably cost around 50 dollars,worst
06/08/2016,1,wasnt aware of their surge pricing otherwise known as price gouging it seems if you request a ride when theyre busy you are charge more a lot more i was charged 1835 for 34 of a mile ride under 5 minutes driver said uber does not share the inflated price with them,worst
06/08/2016,1,my husband was at a concert at the nrg stadium in houston on 8516 at concert end during the surg time couldnt get his app to work  he called me when i was sleeping sick and groggy and saw the 82 percent surge charge but thought like a tip 15 percent of the total like a tip amount  i was so upset when i saw 34100 for the total this amthis is wrong and law suit worthy  they need to make it very clear for the tired and apparently not bright to make a person realize that they will be stolen from a ludicrous amount  i am going to file a complaint with the better business bureau and refuse to ever use them again and they dont make it easy at all to complain on there site  please dont use them try lift or others even a taxi would have been less expensive,worst
05/08/2016,1,requested for uber at 0930am to reach office it showed waiting of 8 minutes waited for ueber till 1000am and then saw d trackerthe driver was nowhere near to my place called him and explained the directions no response till 1010am finally booked ola cab and reached my office will never book uber againthis was d second time,worst
04/08/2016,1,tried to use them to get to the airport in s francisco first driver showed up and told us he didnt have a permit to get to the airport so we had to get another then the price went up from 29 to over 40 in less than 2 mins i was charged for cancelling odd since i am a first time user and it wasnt my fault thought i would give them another chance at national airport dc driver could barely speak english could not tell me how much the ride would be because he said uber set the price i dont know how much will never ever bother with uber i hope they dont last much longer they are terrible no way to contact anyone i was charged two cancellation fees would like a refund but good luck with that completely disgraceful treatment of its customers,worst
04/08/2016,1,been using uber daily for the past 2 months at first no prob then the nightmare began out of nowhere i am being suddenly charged a booking fee of 165 for every ride i request uber explains the fee as a necessity to reduce operating costs why is that my problem when you are in business you have operating costs if you dont want these costs dont be in business sucking it your customers is as low a tactic as you can employ,worst
03/08/2016,1,i was ripped off for 150 for cleaning fee after a night out i call uber and got a ride home i got in the front seat and got home within 12 minutes the ride is about 7 i got a receipt for about 7 i have no idea the driver file a charge of 150 for cleaning until i look in my credit card bill i never received the receipt for the 150 until i complain to uber apparently my driver file a cleaning fee to my ride with pictures of the middle back seat being wet and a little mess i was sitting in the front seat and if i dont get an alert that the charge was going to tag on where is the avenue where i can contest this charge the mess could have been made by the previous rider or the driver lied and file s false report but if i dont get the alert right away there is no way for me to contest this thats why this is a scam i will suggest all rider to take pictures of the interior of the car before leaving the car just to be safe so that you dont get rape by uber,worst
02/08/2016,1,was quoted a max ride price of 27 when receipt sent to me it read 35 emailed uber help desk back and forth with company never admitting they jacked up rate after the fact claimed i approved not so no mention of surge pricing until after the fact will never use again switching to lyft ,worst
02/08/2016,1,i forgot something in my house i asked the driver to hang on a minute i jumped out it took less than 2 minutes i came back to the car and my purse was open i did not notice till i was on the plane the driver stole 12000 from my purse troy is his name here is his phone number  he is a 30 something  man from tennessee now in dc driving for uber,worst
31/07/2016,1,never seen before  the driver dont come for pick up and charged me 5 pound cancellation fee  i called for an other driver  the estate charge was 17 pound maximum  the driver confirm that it will be around 14 pound  they charged me 21 pound _x000d_i been charged for the same distance 16 pound to 17 pound with golden line  i tried to call them theirs no number for those people this company is really rubbish  i will never use it again _x000d_avoid it ,worst
31/07/2016,1,was just charged 196 for a 10 mile20 minute ride we had to walk around to find our driver what a  scam will not do that again beware of the surge charge the first request was 36 the second request was 51,worst
29/07/2016,1,my wife took uber with my 3 years old son from malden ma to east boston ma to a clinic when they get there my son throw up a little bit he only drinks milk he does not eat any food and even his doctor knows that he does not eat any food so my wife grab some baby wipes and clean most of it but the driver was rushing her and he told her dont worry he never told my wife that she will end up paying anything,worst
28/07/2016,5,my daughter used uber for the first time today she was very happy with the lady that assisted her sweet as can be her name was gail i was initially worried about her using the service at first gail picked her up from a school activity and it was a pleasant experience fir my daughter,best
28/07/2016,1,first uber need to have a asap phone number people beware of your account your phone tablet dont let anyone use it keep away from young people because they will use it for instance an 13 yr old family member use another family member phone we know how some kids are be real well this one stole the phone and went riding around visiting his friends which had moved yes the mama please do not ask then the family member couldnt find his phone call for ride no ride now different drivers driving him around so i say to drivers dummy,worst
27/07/2016,1,please think twice before you become a partner with uberand dont be a fool of believing them that you can earn 60000rs per month _x000d_ here is the business model for fooling partners _x000d_you earn 2000 per day  ie 60000 per month _x000d_uber commission is 20 ie 12000 rs  _x000d_service tax is 5 ie 3000rs _x000d_now you are left with 45000 rs _x000d_you need to spend at least 600 rs for diesel every dayas you need to move your vehicle continuously in search of trips _x000d_now you are left with 27000 rs_x000d_you need to pay your emi say 12000 _x000d_you are left with 15000 rs_x000d_so you can earn 15000 rs if you drive 14 hours a day_x000d_if you are planning to get a driver then you might have to pay your emi from your pocket _x000d_and after all this please remember you are not gurranted to earn 2000rs daily _x000d_and due to a tuugh competition given by ola now it has become very difficult to earn even 1200  1500 per day _x000d_so stay alert from this trap,worst
26/07/2016,4,i recently had uber charge me 15000 for a trip that should be 1600 the trip was from soquel to santa cruz the driver had my fare going from soquel to sf  uber refuses to make the correct adjustments next  time i will request jesse from capitola ,best
26/07/2016,1,i have had nothing but trouble dealing with uber customer service the only way to contact them is by email since there is no phone number also you get a reply from a different person each time you reply to an email the uber app became usable after a recent android update and this caused me to miss a meeting uber told me to just reload the app use a desktop uber app download their app from their site instead of google play and finally said they fixed it but gave me no way to test it i have now unloaded my uber app and loaded lyft and they even paid me 50 for my first five rides where uber gave me nothing grief,worst
26/07/2016,1,i use my cards all over the world and have relied on taxis my friends were telling me to try uber so i did the driver was great however my payment wasnt accepted the only customer service is by email which is more annoying than an ivr system you get a response but you can tell it is either automated with the just the names changed or it is a copy and paste there is no customer in their service its like speaking to a robot i normally dont work with any company that doesnt have a customer service phone number and display it on their website but i tried uber because of the recommendations after a couple of back and forth emails they finally asked me to send photocopies of documents which further annoyed me i probably wont use uber again i will take a taxi,worst
19/07/2016,1,i requested an uber from my home 10 minutes from dtw on saturday july 16 at 645am 11 minute eta 8 minutes into it i had my son check on it_x000d_ the trip was cancelled omg what a predicament i had ended up driving myself cannot trust to do this again,worst
18/07/2016,1,today i feel i was taken advantage of by uber  i am a loyal uber customer who has used uber many times for work and personal use  i have never run into what happened to me this morning with a ride charge of 6897 us in new york  when i requested a ride i was told the fair was approx 18 from my hotel to lga airport  a surcharge screen then came up which advised me a 23 surcharge would apply to this rate  i didnt understand it and read it as an additional 23  now i am advised that it means actually an additional 23 rate  even at that 23 rate 18x2341 not 6897  when i received the uber receipt after the fact i was charged 6897  i would have never agreed to this  a normal cab ride was 40  i feel violated and cheated by uber this system is not set up right and is very confusing for the customer  i wont be using uber again as the company after numerous attempts will not help,worst
17/07/2016,5,we were in fox lake il we locked keys in our car there was a uber driver available to get us home,best
17/07/2016,1,customer service guys have nice word and trying to chat as very friendly team but they do not have any solution they just play a game,worst
